category_id,category
4336,Keto Gourmet Breads & Bakery
4337,Evening Specials
4338,Snacks And Chat
4339,Refresher
4340,Chicken Pops
4341,Wok Fried Chow
4342,Gravy Veg & Non Veg
4343,No Added Sugar Kulfi
4344,Summer Beverages
4345,NON-VEG MUNCHIES
4346,Topping
4347,Turkish Delights
4348,Paneer Ki Sabji
4349,Fil Fil Alfahm Mandi
4350,Quick Snacks
4351,Midnight Bites
4352,Tibeten Momo
4353,Indian Appetizers (mutton)
4354,Kids Menu
4355,Healthy
4356,MILLETS SPECIAL
4357,Late Night Non-Veg
4358,Navratra Specials Beverages
4359,Prasad
4360,Together Combos [FREE Coke & Choco Lava Cake wo...
4361,BENTO CAKE
4362,SWEET
4363,Limited Meal Parcel
4364,Evening Tiffin
4365,Curd Special
4366,Pizza-time
4367,Breakfast Chia Pudding
4368,Wraps n Rolls
4369,Mushroom Soup
4370,Bhujia & Namkeens
4371,Foxnuts & Peanuts
4372,Wraps & Momos
4373,Hot Dogs
4374,Indian Tawa Paratha
4375,Vegeterian
4376,Polar Bear Originals
4377,Party Combo
4378,Burger - Non Veg
4379,Burgers and Wraps
4380,Curated Meal Combos
4381,Blossoms
4382,Any Time
4383,Anniversary Special
4384,Prawns
4385,Crispy Potato
4386,Value Scoops
4387,Exclusive Kebab Combos
4388,MOCTALL BAR
4389,Fasting Snacks
4390,Other
4391,Wrap [IW]
4392,Non-veg Curry
4393,Chicken Spicy Special
4394,Items Under Rs 199
4395,Paneer Main Course
4396,Roti/parata/naan/bread items
4397,Combo Meal 2 Persons
4398,Family Pack (3200ml)
4399,Quick Pick
4400,Non Veg Curries
4401,Toofani Biryani Combos
4402,Wow! Thunderzz
4403,Anniversary & Birthday Cakes
4404,Our Speciality
4405,Great Indian Sandwiches
4406,Nathus Special Sweets
4407,Platter On The Go
4408,Korean Fried Chicken
4409,Non Veg Appetizers
4410,FLAT 179 SPECIAL MEALS/BUCKET
4411,South Indian Bowls
4412,Toasties
4413,Kantis
4414,No Added Sugar range
4415,Turkish Cookies
4416,Fiery Indian Fried Chicken
4417,Signature Pizzas
4418,MODAK VARIETY
4419,Snacks & Chat
4420,Signature Ice Cream Shakes
4421,Sandwich & Burger
4422,Pan Fried Noodles
4423,Veg Rice Bowls [Masala Rice]
4424,All-in-1 Thali Meals
4425,Combo Veg & Non Veg
4426,Baked Sweets
4427,Mushroom And Paneer Rolls
4428,Combo For 5-veg
4429,Special Ice Cream And Fruit Sundaes
4430,Softy Milkshakes
4431,Across The Continent Soups
4432,Bamboo Shoot
4433,Chicken Items
4434,Beverages
4435,Mini Thali Meals
4436,Dryfruit Sweets
4437,Matho
4438,Delhi special Makhan Kulcha Meal
4439,Indian
4440,Egg Rolls
4441,Kabab.[O]
4442,Cold
4443,Sandwich Item
4444,Appetizers Fish
4445,Vallue Combo
4446,Bowls (Save Upto 40%)
4447,Ice Cream Cones
4448,Keto Stuffed Parathas
4449,Double Chlli Chicken Roll
4450,Best in Ganesh Utsav Specials
4451,Om's  Special Ghewar
4452,Oriental & Italian
4453,Burgers / Wraps
4454,Green Salad
4455,Oriental Staples Non Veg
4456,Tteokbokki
4457,Rice Meals
4458,Fried Rice | Noodles | Chopsuey
4459,Candles
4460,Macarons
4461,Dosa Plain
4462,Cold Coffee  Milkshake
4463,Kalakand Sweets
4464,Curries & dry main course
4465,Lava Cake
4466,Raita And Papad
4467,Gravy Items
4468,Momos
4469,Bangali Sweets
4470,Family Binge Combos
4471,Mouth Fresheners & Digestives
4472,Roll Item
4473,Pasta House
4474,Potato Tornado
4475,Momo Saver Combos (upto 30% Off)
4476,Chicken Biryani
4477,Super Saver Combos
4478,Meals & Combos
4479,Hot Lemon Tea
4480,Dals
4481,Curry
4482,2 Burgers @ Rs 139
4483,Buff Dishes
4484,Veg Bread
4485,Dal's
4486,Fries & Snacks
4487,Nepalese BOWLJ
4488,Monsoon Menu
4489,Desserts - Cakes & Muffins
4490,Jalebi
4491,Basudi
4492,Burger(With French Fries)
4493,Bora
4494,Tea N Coffee
4495,Brakefast
4496,Chaats
4497,Veg Gravy
4498,Pot Rice
4499,Rice Bowls Large
4500,Chilli Momo
4501,Nashville Glazed Fried Chicken
4502,Sandwich & Wraps & Maggi's
4503,Main-course
4504,Chaat's
4505,Swadh Signature
4506,2 Bowls @ 99 each
4507,HEALTHY SOUPS
4508,Premium Mathri
4509,Alfahm Mandi
4510,Far Eastern Gravy
4511,Jumbo Rolls
4512,"Mini Rolls [Small 7""]"
4513,Kebabs & Barbeque
4514,HOT TEA
4515,South Indian Lunch
4516,Chicken And Mutton Rolls
4517,Kukkad Da Chakkar {chicken Mains}
4518,Chaai Street
4519,Egg Biryani
4520,Non Coffee Based Hot Beverages
4521,Ice Cream Family Tubs
4522,Continental
4523,North Gravy
4524,International Shakes
4525,Signature Shake
4526,Veg Wraps
4527,Double Chicken Kabab Roll
4528,Make you own combo
4529,Loaded Pizza
4530,1 + 1 BOGO @ 179 each [CouponsÂ Applicable]
4531,Exotic Teas
4532,Shawarma Rolls
4533,Khushbudar saag punjabi veg khajana
4534,Festive Special Sweets
4535,Special Kulchas
4536,Indian Main Course Non Veg
4537,Chinese Stater Non Veg
4538,Attitude Crispy Chicken
4539,Superme Cakes
4540,Tacos 3 piece
4541,Ala Carte
4542,Khane Ke Saath
4543,Hand Rock Coffee
4544,Kofta Curries
4545,Iced Teas
4546,Milkshakes With Ice Cream
4547,Combo mutton /chicken deluxe thali
4548,Fish deluxe thali
4549,Indian BOWLJ
4550,Puffs & Bakery Bites
4551,Midnight Craving
4552,Breads & Bruschetta
4553,Dahi Chaat
4554,BEVERAGES [0]
4555,Curd Raita
4556,Dosa  Tomato
4557,Bengali Chena Sweets
4558,Korma/Curries/Rice
4559,Christmas & NYE Specials
4560,STUFFED POIES
4561,Veg Kathi Rolls
4562,Others Item
4563,Thai Fried Rice
4564,Ice Cream Cakes
4565,Pastas (High Protein)
4566,Appetizers -chicken
4567,South Indian
4568,Chikki & Dates Collection
4569,South Indian Sidish
4570,Sizzler Items
4571,Appetizers Chicken
4572,Boxes and Combos
4573,Shrikhand / Matho
4574,Pizza And Pasta
4575,Pitika
4576,Veg & non veg special combo
4577,Chicken  Sandwich
4578,Breads & Rice
4579,Mains
4580,Bucket & Box Biriyani
4581,Indian (Starter)
4582,Special Dahi Rayta
4583,Newly Launched Burgers
4584,Ganesh chaturthi spl combo
4585,Ghee
4586,Indian Curries Veg
4587,Non-Veg Wraps And Kathi Rolls
4588,Jars
4589,Wraps And Roll
4590,Waffle
4591,Sweeets And Desserts
4592,Thirst Quenchers
4593,Rice N Pulao
4594,Soups & Thukpas
4595,Veg Curry
4596,Cheese Burst Burgers
4597,Tundays Combo
4598,Choole & Daals
4599,Sev Ki Sabji
4600,Tawa Pe
4601,Rice [ Serves 1-2 ]
4602,Non Veg Starters
4603,Flavoured Milk
4604,Paneer Roll
4605,Chinese Rice Non Veg
4606,Parsas Special
4607,Traditional Items
4608,Executive Lunchbox
4609,Family & Party Special Combos
4610,Butter Paneer Special
4611,Mangal Prabhu Hanuman Ji Special
4612,Ice Cream Bricks
4613,"Biryanis, Curries and Roti"
4614,Italian Pasta
4615,Choice Of Soups
4616,Fish Dishes
4617,Pork Momos
4618,Snack
4619,Break Fast
4620,Sparkling Iced Beverages
4621,Biryani Special
4622,Barni Se Savouries
4623,RN Coolers And Mocktails
4624,North Breakfast
4625,Fride Rice
4626,All Time Favorites
4627,Faloodas
4628,Burger Momo [Moburg]
4629,Independence day offer
4630,Italian
4631,Falooda's
4632,Spl Juices
4633,Burger (combo)
4634,Rollarappaa's Special Shawarmas
4635,Cafe Aurora Burger
4636,Fresh Varieties
4637,No Added Sugar
4638,2 Kg Dum Biryani
4639,Curries & Sides
4640,Soups and Salads
4641,Exotic Cakes
4642,Special Dips
4643,Wheat Breads (maida)
4644,Idlis
4645,Pesaratu Dosa
4646,Mango Fiesta
4647,Doi / Dahi
4648,Rabdi
4649,Arabic
4650,Roli
4651,Dairy-Free Sorbets
4652,Authentic Andhra Meals
4653,Breakfast Specials
4654,Dry Vegetable
4655,Cold Delights
4656,Chinese Kitchen
4657,Kadai
4658,Shravan Specials
4659,Noodles & Fried Rice
4660,Pizza Wraps
4661,"Chaat, Snacks & Quickbites"
4662,Janmashtami Special Falahari Namkeen
4663,Premium Eggless Cake
4664,Kabiraji Cutlet
4665,Cake 500 Gram
4666,Pizzas & Burgers
4667,Beef
4668,Sandwiches (w/ In-House Focaccia Bread)
4669,Kilo Biryani (Serves 2-3)
4670,Chicken Thali
4671,South Indian Rasam Rice
4672,Dal Se
4673,Tandoori Starters Non Veg Chicken
4674,Special Offer Biryani Just 199
4675,Choices Of Salad
4676,Bhaja
4677,Special Quick Lunch Parcel
4678,Curries & Gravies
4679,Lassi & Chai
4680,Sandwiches & Burgers
4681,Naan/roti
4682,Asian Main Dish
4683,ALL DAY LUNCH SPECIAL MEAL BOX (SAVE RS 115)
4684,Garlic Breads + Cheesy Dip [FREE]
4685,North Indian
4686,100% Whole Wheat Breads
4687,Protein
4688,Juice and mocktails
4689,Stuffed Garlic Breads
4690,Thick Shake
4691,Biryani & Pulao
4692,Jelly / Fruit salad / Sweets
4693,Bhaji Pav / Pulav
4694,Chilli Patatoes
4695,Pasta ( Macaroni )
4696,Tandoori & Chinese Starters
4697,Box of 6 Donuts (Buy 5 Get 1 Free)
4698,Tamil Nadu Variety Rice
4699,Special items
4700,Gift Hampers
4701,Biryani Lunchbox
4702,Healthy Pudding
4703,Shakes & Mocktails
4704,New Additional Meals
4705,Chilla
4706,Jain Main Course
4707,Momo 6 Piece
4708,APPTIZERS NON VEG
4709,Regular
4710,Beverages (Drinks)
4711,Premium Cakes & Pastries
4712,Dal Balti
4713,Snacks And Sandwich
4714,Burger Bun
4715,Indian Breads
4716,Biryani Bowls & Combos
4717,Desi Sandwiches
4718,Bao
4719,Special Dosas
4720,Special Dosa's
4721,Veg Footlong
4722,Chilli Garlic Noodles
4723,Deals Starting @89
4724,Chilly Garlic Rice
4725,Super breakfast combo
4726,Merchandise
4727,New Pizza Lovers
4728,Dryfruits
4729,Special Flavour Ice Creams
4730,Y Not Specials ( Fillers )
